order_id,tracking,declared_weight,carrier_total,outvio_estimate,factura,servicio,destino,billed_weight,weight_check,billed_portes,importe,scope,zone_or_country,expected_portes,diff,verdict,note,fuel_period,billed_fuel,expected_fuel,fuel_verdict,fuel_diff,cost_diff
26022476,4738731,,6.54,0.0,72531,S-24,MAD,14.414,no-declared,6.04,6.54,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-27..2026-05-03,0.5,0.50,OK,0.0,0.0
26022493,4738739,,6.54,0.0,72531,S-24,CAS,10.92,no-declared,6.04,6.54,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-27..2026-05-03,0.5,0.50,OK,0.0,0.0
26022639,4763578,,6.54,0.0,72531,S-24,VIG,11.079,no-declared,6.04,6.54,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-27..2026-05-03,0.5,0.50,OK,0.0,0.0
26020074,4486090,,6.55,0.0,72531,S-24,MLL,0.001,no-declared,5.81,6.55,national,baleares,5.81,0.0,OK,,2026-04-13..2026-04-19,0.44,0.44,OK,0.0,0.0
26020402,4537503,,6.55,0.0,72531,S-24,BIL,14.49,no-declared,6.04,6.55,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-20..2026-04-26,0.51,0.51,OK,0.0,0.0
26020412,4537510,,6.55,0.0,72531,S-24,CAS,12.0,no-declared,6.04,6.55,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-20..2026-04-26,0.51,0.51,OK,0.0,0.0
26020807,4568119,,6.55,0.0,72531,S-24,BAD,10.409,no-declared,6.04,6.55,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-20..2026-04-26,0.51,0.51,OK,0.0,0.0
26020921,4568216,,6.55,0.0,72531,S-24,VIG,13.2,no-declared,6.04,6.55,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-20..2026-04-26,0.51,0.51,OK,0.0,0.0
26020960,4568238,,6.55,0.0,72531,S-24,ALI,10.15,no-declared,6.04,6.55,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-20..2026-04-26,0.51,0.51,OK,0.0,0.0
26021012,4568253,,6.55,0.0,72531,S-24,MUR,12.0,no-declared,6.04,6.55,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-20..2026-04-26,0.51,0.51,OK,0.0,0.0
26021072,4592647,,6.55,0.0,72531,S-24,AVI,12.915,no-declared,6.04,6.55,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-20..2026-04-26,0.51,0.51,OK,0.0,0.0
26021153,4592696,,6.55,0.0,72531,S-24,LAC,10.118,no-declared,6.04,6.55,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-20..2026-04-26,0.51,0.51,OK,0.0,0.0
26021159,4592701,,6.55,0.0,72531,S-24,GUA,10.231,no-declared,6.04,6.55,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-20..2026-04-26,0.51,0.51,OK,0.0,0.0
26021164,4592706,,6.55,0.0,72531,S-24,BIL,11.0,no-declared,6.04,6.55,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-20..2026-04-26,0.51,0.51,OK,0.0,0.0
26021279,4592744,,6.55,0.0,72531,S-24,JAE,10.35,no-declared,6.04,6.55,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-20..2026-04-26,0.51,0.51,OK,0.0,0.0
26021284,4592746,,6.55,0.0,72531,S-24,CIU,11.4,no-declared,6.04,6.55,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-20..2026-04-26,0.51,0.51,OK,0.0,0.0
26021340,4592776,,6.55,0.0,72531,S-24,MAD,12.825,no-declared,6.04,6.55,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-20..2026-04-26,0.51,0.51,OK,0.0,0.0
26021397,4619469,,6.55,0.0,72531,S-24,VIG,11.6,no-declared,6.04,6.55,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-20..2026-04-26,0.51,0.51,OK,0.0,0.0
26021401,4619472,,6.55,0.0,72531,S-24,ALI,12.348,no-declared,6.04,6.55,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-20..2026-04-26,0.51,0.51,OK,0.0,0.0
26021493,4619503,,6.55,0.0,72531,S-24,ZAR,11.349,no-declared,6.04,6.55,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-20..2026-04-26,0.51,0.51,OK,0.0,0.0
26021542,4619516,,6.55,0.0,72531,S-24,VIT,12.2,no-declared,6.04,6.55,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-20..2026-04-26,0.51,0.51,OK,0.0,0.0
26021522,4619543,,6.55,0.0,72531,S-24,LUG,14.688,no-declared,6.04,6.55,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-20..2026-04-26,0.51,0.51,OK,0.0,0.0
C079857 / 157083,9911120,,6.55,0.0,72531,S-24,BAR,11.55,no-declared,6.04,6.55,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-20..2026-04-26,0.51,0.51,OK,0.0,0.0
26021657,4636787,,6.55,0.0,72531,S-24,VAL,12.073,no-declared,6.04,6.55,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-20..2026-04-26,0.51,0.51,OK,0.0,0.0
26021679,4636794,,6.55,0.0,72531,S-24,ALI,11.7,no-declared,6.04,6.55,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-20..2026-04-26,0.51,0.51,OK,0.0,0.0
26021720,4636810,,6.55,0.0,72531,S-24,ALI,11.155,no-declared,6.04,6.55,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-20..2026-04-26,0.51,0.51,OK,0.0,0.0
26021853,4636885,,6.55,0.0,72531,S-24,OVI,10.95,no-declared,6.04,6.55,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-20..2026-04-26,0.51,0.51,OK,0.0,0.0
26021824,4636894,,6.55,0.0,72531,S-24,VAL,10.15,no-declared,6.04,6.55,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-20..2026-04-26,0.51,0.51,OK,0.0,0.0
155692SAT / C093372,2487103,,6.56,0.0,72531,S-24,BAR,1.0,no-declared,5.81,6.56,national,area_bcn/corto/medio/largo,2.96-3.02,2.79,OVERCHARGE,,2026-03-30..2026-04-05,0.45,0.45,OK,0.0,2.79
ES26019827,4468157,0.36,13.38,5.81,72531,*B2C,IBI,3.283,STRAY-HIGH,7.86,13.38,national,baleares,7.86,0.0,OK,,2026-04-13..2026-04-19,0.82,0.60,MISMATCH,0.22,0.22
26021909,4689001,,6.59,0.0,72531,S-24,MLL,0.003,no-declared,5.81,6.59,national,baleares,5.81,0.0,OK,,2026-04-27..2026-05-03,0.48,0.48,OK,0.0,0.0
C054565 / 157252 SAT,2509073,,6.59,0.0,72531,S-24,BAR,0.56,no-declared,5.81,6.59,national,area_bcn/corto/medio/largo,2.96-3.02,2.79,OVERCHARGE,,2026-04-27..2026-05-03,0.48,0.48,OK,0.0,2.79
26022317,4721520,,6.59,0.0,72531,S-24,MLL,0.01,no-declared,5.81,6.59,national,baleares,5.81,0.0,OK,,2026-04-27..2026-05-03,0.48,0.48,OK,0.0,0.0
26022637,4763576,,6.59,0.0,72531,S-24,MLL,0.018,no-declared,5.81,6.59,national,baleares,5.81,0.0,OK,,2026-04-27..2026-05-03,0.48,0.48,OK,0.0,0.0
26020634,4537597,,6.6,0.0,72531,S-24,MLL,0.001,no-declared,5.81,6.6,national,baleares,5.81,0.0,OK,,2026-04-20..2026-04-26,0.49,0.49,OK,0.0,0.0
26020601,4537599,,6.6,0.0,72531,S-24,MEN,0.004,no-declared,5.81,6.6,national,baleares,5.81,0.0,OK,,2026-04-20..2026-04-26,0.49,0.49,OK,0.0,0.0
26020795,4568113,,6.6,0.0,72531,S-24,MLL,1.0,no-declared,5.81,6.6,national,baleares,5.81,0.0,OK,,2026-04-20..2026-04-26,0.49,0.49,OK,0.0,0.0
26020847,4568127,,6.6,0.0,72531,S-24,MLL,0.003,no-declared,5.81,6.6,national,baleares,5.81,0.0,OK,,2026-04-20..2026-04-26,0.49,0.49,OK,0.0,0.0
26021234,4592726,,6.6,0.0,72531,S-24,MLL,0.001,no-declared,5.81,6.6,national,baleares,5.81,0.0,OK,,2026-04-20..2026-04-26,0.49,0.49,OK,0.0,0.0
157599 SAC / C093372,2505353,,6.6,0.0,72531,S-24,BAR,1.0,no-declared,5.81,6.6,national,area_bcn/corto/medio/largo,2.96-3.02,2.79,OVERCHARGE,,2026-04-20..2026-04-26,0.49,0.49,OK,0.0,2.79
26021363,4619450,,6.6,0.0,72531,S-24,MLL,1.0,no-declared,5.81,6.6,national,baleares,5.81,0.0,OK,,2026-04-20..2026-04-26,0.49,0.49,OK,0.0,0.0
26021402,4619474,,6.6,0.0,72531,S-24,MLL,0.003,no-declared,5.81,6.6,national,baleares,5.81,0.0,OK,,2026-04-20..2026-04-26,0.49,0.49,OK,0.0,0.0
26021495,4619504,,6.6,0.0,72531,S-24,MLL,0.004,no-declared,5.81,6.6,national,baleares,5.81,0.0,OK,,2026-04-20..2026-04-26,0.49,0.49,OK,0.0,0.0
26021668,4636792,,6.6,0.0,72531,S-24,MLL,1.0,no-declared,5.81,6.6,national,baleares,5.81,0.0,OK,,2026-04-20..2026-04-26,0.49,0.49,OK,0.0,0.0
ES26017043,4176234,8.17,6.63,3.4,72531,*B2C,SSE,9.45,ok,5.97,6.63,national,area_bcn/corto/medio/largo,5.97,0.0,OK,,2026-03-30..2026-04-05,0.46,0.46,OK,0.0,0.0
Z97X-2604-172425,4269078,,6.63,3.71,72531,*B2C,GUR,6.597,no-declared,5.54,6.63,national,portugal,5.54,0.0,OK,,2026-04-06..2026-04-12,0.43,0.43,OK,0.0,0.0
ES26019234,4430732,21.1,13.25,5.58,72531,*B2C,MAD,21.1,ok,10.82,13.25,national,area_bcn/corto/medio/largo,10.82,0.0,OK,,2026-04-13..2026-04-19,0.93,0.82,MISMATCH,0.11,0.11
ES26019738,4462025,8.35,6.67,3.18,72531,*B2C,SEV,8.35,ok,6.2,6.67,national,area_bcn/corto/medio/largo,6.20,0.0,OK,,2026-04-13..2026-04-19,0.47,0.47,OK,0.0,0.0
ES26018139,4331374,21.01,13.27,5.78,72531,*B2C,MAD,21.6,ok,10.82,13.27,national,area_bcn/corto/medio/largo,10.82,0.0,OK,,2026-04-06..2026-04-12,0.95,0.84,MISMATCH,0.11,0.11
Z97X-2604-174436,4413188,3.24,17.56,9.47,72531,CLS,FR,15.047,STRAY-HIGH,14.09,17.56,international,FRANCIA,14.09,0.0,OK,,2026-04-13..2026-04-19,2.82,2.82,OK,0.0,0.0
ES26019160,4427007,13.29,14.02,4.53,72531,*B2C,GER,33.438,STRAY-HIGH,12.43,14.02,national,area_bcn/corto/medio/largo,12.43,0.0,OK,,2026-04-13..2026-04-19,0.94,0.94,OK,0.0,0.0
ES26019093,4414419,11.0,12.04,4.33,72531,*B2C,BAR,25.392,STRAY-HIGH,11.19,12.04,national,area_bcn/corto/medio/largo,11.19,0.0,OK,,2026-04-13..2026-04-19,0.85,0.85,OK,0.0,0.0
26021289,4592771,,6.73,0.0,72531,S-24,GER,10.5,no-declared,4.71,6.73,national,area_bcn/corto/medio/largo,4.71,0.0,OK,,2026-04-20..2026-04-26,0.52,0.40,MISMATCH,0.12,0.12
26022143,4689171,,6.73,0.0,72531,S-24,GER,12.25,no-declared,4.71,6.73,national,area_bcn/corto/medio/largo,4.71,0.0,OK,,2026-04-27..2026-05-03,0.52,0.39,MISMATCH,0.13,0.13
26021133,4592684,,6.75,0.0,72531,S-24,BAR,23.6,no-declared,6.23,6.75,national,area_bcn/corto/medio/largo,6.23,0.0,OK,,2026-04-20..2026-04-26,0.52,0.53,OK,-0.01,-0.01
26021151,4592692,,6.75,0.0,72531,S-24,BAR,24.0,no-declared,6.23,6.75,national,area_bcn/corto/medio/largo,6.23,0.0,OK,,2026-04-20..2026-04-26,0.52,0.53,OK,-0.01,-0.01
26022279,4721493,,6.75,0.0,72531,S-24,BAR,21.9,no-declared,6.23,6.75,national,area_bcn/corto/medio/largo,6.23,0.0,OK,,2026-04-27..2026-05-03,0.52,0.52,OK,0.0,0.0
ES26018481,4363891,8.74,11.97,3.38,72531,*B2C,VIG,15.311,STRAY-HIGH,10.94,11.97,national,area_bcn/corto/medio/largo,10.94,0.0,OK,,2026-04-13..2026-04-19,0.83,0.83,OK,0.0,0.0
ES26019302,4433659,1.0,6.8,5.81,72531,*B2C,IBI,1.0,ok,5.81,6.8,national,baleares,5.81,0.0,OK,,2026-04-13..2026-04-19,0.44,0.44,OK,0.0,0.0
ES26017603,4287724,0.2,6.81,7.84,72531,*DEV,BAR,0.2,ok,5.81,6.29,,,,,UNVERIFIED,service not modelled (*DEV),2026-04-27..2026-05-03,0.48,,NO-INDEX,,
Z97X-2604-172379,4234598,,13.99,3.17,72531,*B2C,VAL,32.793,no-declared,12.43,13.99,national,area_bcn/corto/medio/largo,12.43,0.0,OK,,2026-04-06..2026-04-12,0.96,0.96,OK,0.0,0.0
ES26019599,4454347,16.96,15.73,5.19,72531,*B2C,CAC,24.2,ok,14.07,15.73,national,area_bcn/corto/medio/largo,14.07,0.0,OK,,2026-04-13..2026-04-19,1.06,1.07,OK,-0.01,-0.01
ES26018519,4365529,7.74,6.87,3.38,72531,*B2C,MAL,8.95,ok,6.2,6.87,national,area_bcn/corto/medio/largo,6.20,0.0,OK,,2026-04-13..2026-04-19,0.47,0.47,OK,0.0,0.0
ES26017722,4301193,7.16,6.88,4.49,72531,*B2C,SAT,8.45,ok,6.2,6.88,national,area_bcn/corto/medio/largo,6.20,0.0,OK,,2026-04-06..2026-04-12,0.48,0.48,OK,0.0,0.0
58922-8151792,4592782,,6.92,0.0,72531,*B2C,OPO,6.77,no-declared,5.54,6.92,national,portugal,5.54,0.0,OK,,2026-04-20..2026-04-26,0.47,0.47,OK,0.0,0.0
ES26017116,4180469,6.96,6.93,3.4,72531,*B2C,ALM,8.2,ok,6.2,6.93,national,area_bcn/corto/medio/largo,6.20,0.0,OK,,2026-03-30..2026-04-05,0.48,0.48,OK,0.0,0.0
Z97X-2604-172318,4189967,,13.1,3.17,72531,*B2C,BAR,31.65,no-declared,11.79,13.1,national,area_bcn/corto/medio/largo,11.19-16.79,0.6,MISMATCH,,2026-03-30..2026-04-05,0.91,0.91,OK,0.0,0.6
ES26017086,4179721,7.69,6.95,3.4,72531,*B2C,BAR,10.057,ok,6.45,6.95,national,area_bcn/corto/medio/largo,6.45,0.0,OK,,2026-03-30..2026-04-05,0.5,0.50,OK,0.0,0.0
26022308,4721515,,6.97,0.0,72531,S-24,TAR,24.3,no-declared,5.97,6.97,national,area_bcn/corto/medio/largo,5.97,0.0,OK,,2026-04-27..2026-05-03,0.5,0.50,OK,0.0,0.0
26022263,4721478,,7.04,0.0,72531,S-24,ELF,14.05,no-declared,6.04,7.04,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-27..2026-05-03,0.5,0.50,OK,0.0,0.0
ES26019034,4410920,,7.05,5.81,72531,*B2C,MEN,0.1,no-declared,5.81,7.05,national,baleares,5.81,0.0,OK,,2026-04-13..2026-04-19,0.44,0.44,OK,0.0,0.0
26021335,4592773,,7.05,0.0,72531,S-24,COR,10.416,no-declared,6.04,7.05,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-20..2026-04-26,0.51,0.51,OK,0.0,0.0
26021470,4619494,,7.05,0.0,72531,S-24,VAL,10.2,no-declared,6.04,7.05,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-20..2026-04-26,0.51,0.51,OK,0.0,0.0
26021478,4619497,,7.05,0.0,72531,S-24,VAL,14.45,no-declared,6.04,7.05,national,area_bcn/corto/medio/largo,6.04,0.0,OK,,2026-04-20..2026-04-26,0.51,0.51,OK,0.0,0.0
ES26019468,4444712,60.72,31.19,29.38,72531,*B2C,LIS,60.72,ok,23.13,31.19,national,portugal,23.13,0.0,OK,heavy-approx,2026-04-13..2026-04-19,2.13,1.75,MISMATCH,0.38,0.38
Z97X-2604-172298,4187354,,7.17,3.71,72531,*B2C,OPO,7.05,no-declared,6.04,7.17,national,portugal,6.04,0.0,OK,,2026-03-30..2026-04-05,0.47,0.47,OK,0.0,0.0
Z97X-2604-172308,4188626,,7.17,3.71,72531,*B2C,LIS,7.4,no-declared,6.04,7.17,national,portugal,6.04,0.0,OK,,2026-03-30..2026-04-05,0.47,0.47,OK,0.0,0.0
ES26017310,4282226,,12.06,4.0,72531,*B2C,BAR,25.525,no-declared,11.19,12.06,national,area_bcn/corto/medio/largo,11.19,0.0,OK,,2026-04-06..2026-04-12,0.87,0.87,OK,0.0,0.0
Z97X-2604-172993,4307164,3.24,21.96,13.29,72531,CLS,IT,15.743,STRAY-HIGH,17.83,21.96,international,ITALIA,17.83,0.0,OK,,2026-04-06..2026-04-12,3.48,3.48,OK,0.0,0.0
Z97X-2604-173010,4307837,3.24,21.96,13.29,72531,CLS,IT,15.566,STRAY-HIGH,17.83,21.96,international,ITALIA,17.83,0.0,OK,,2026-04-06..2026-04-12,3.48,3.48,OK,0.0,0.0
ES26022572,4746754,,12.13,3.85,72531,*B2C,BAR,27.702,no-declared,11.19,12.13,national,area_bcn/corto/medio/largo,11.19,0.0,OK,,2026-04-27..2026-05-03,0.94,0.93,OK,0.01,0.01
Z97X-2604-172387,4236225,,18.04,9.27,72531,CLS,IT,7.6,no-declared,13.26,18.04,international,ITALIA,13.26,0.0,OK,,2026-04-06..2026-04-12,2.88,2.59,MISMATCH,0.29,0.29
ES26022836,4772351,13.1,7.39,11.07,72531,*B2C,BAR,13.11,ok,6.45,7.39,national,area_bcn/corto/medio/largo,6.45,0.0,OK,,2026-04-27..2026-05-03,0.54,0.54,OK,0.0,0.0
ES26018132,4331068,6.91,7.41,3.38,72531,*B2C,MAL,6.92,ok,5.19,7.41,national,area_bcn/corto/medio/largo,5.19,0.0,OK,,2026-04-06..2026-04-12,0.52,0.40,MISMATCH,0.12,0.12
-,1167818,,7.48,0.0,,,,,,,,,,,,UNVERIFIED,order not in the SEUR invoice data,,,,NO-INVOICE,,
26020959,4568243,,7.48,0.0,72531,S-24,BAR,25.069,no-declared,6.9,7.48,national,area_bcn/corto/medio/largo,6.90,0.0,OK,,2026-04-20..2026-04-26,0.58,0.58,OK,0.0,0.0
26021290,4592764,,7.48,0.0,72531,S-24,BAR,26.015,no-declared,6.9,7.48,national,area_bcn/corto/medio/largo,6.90,0.0,OK,,2026-04-20..2026-04-26,0.58,0.58,OK,0.0,0.0
26021529,4619541,,7.48,0.0,72531,S-24,BAR,25.872,no-declared,6.9,7.48,national,area_bcn/corto/medio/largo,6.90,0.0,OK,,2026-04-20..2026-04-26,0.58,0.58,OK,0.0,0.0
26021740,4636892,,7.48,0.0,72531,S-24,BAR,27.451,no-declared,6.9,7.48,national,area_bcn/corto/medio/largo,6.90,0.0,OK,,2026-04-20..2026-04-26,0.58,0.58,OK,0.0,0.0
26021879,4688958,,7.48,0.0,72531,S-24,BAR,26.9,no-declared,6.9,7.48,national,area_bcn/corto/medio/largo,6.90,0.0,OK,,2026-04-27..2026-05-03,0.58,0.57,OK,0.01,0.01
Z97X-2604-172397,4243783,,11.66,3.17,72531,*B2C,MAD,23.55,no-declared,10.82,11.66,national,area_bcn/corto/medio/largo,10.82,0.0,OK,,2026-04-06..2026-04-12,0.84,0.84,OK,0.0,0.0
Z97X-2604-172399,4262079,,11.66,3.17,72531,*B2C,MAD,21.75,no-declared,10.82,11.66,national,area_bcn/corto/medio/largo,10.82,0.0,OK,,2026-04-06..2026-04-12,0.84,0.84,OK,0.0,0.0
ES26019717,4460466,12.88,13.82,4.53,72531,*B2C,MAD,30.21,STRAY-HIGH,12.43,13.82,national,area_bcn/corto/medio/largo,12.43,0.0,OK,,2026-04-13..2026-04-19,0.94,0.94,OK,0.0,0.0
26020409,4537508,,7.49,0.0,72531,S-24,SAT,8.9,no-declared,5.41,7.49,national,area_bcn/corto/medio/largo,5.41,0.0,OK,,2026-04-20..2026-04-26,0.58,0.46,MISMATCH,0.12,0.12
ES26018770,4397558,5.15,13.77,3.18,72531,*B2C,ALI,29.722,STRAY-HIGH,12.43,13.77,national,area_bcn/corto/medio/largo,12.43,0.0,OK,,2026-04-13..2026-04-19,0.94,0.94,OK,0.0,0.0
Z97X-2604-172968,4305503,3.24,13.59,4.08,72531,*B2C,MAD,25.4,STRAY-HIGH,12.43,13.59,national,area_bcn/corto/medio/largo,12.43,0.0,OK,,2026-04-06..2026-04-12,0.96,0.96,OK,0.0,0.0
26020122,4501127,,7.61,0.0,72531,S-24,TAR,26.35,no-declared,7.08,7.61,national,area_bcn/corto/medio/largo,7.08,0.0,OK,,2026-04-13..2026-04-19,0.53,0.54,OK,-0.01,-0.01
ES26016591,4146618,1.0,7.67,6.22,72531,*B2C,MLL,1.882,STRAY-HIGH,6.56,7.67,national,baleares,6.56,0.0,OK,,2026-03-30..2026-04-05,0.51,0.51,OK,0.0,0.0
ES26016734,4160914,1.07,7.67,6.22,72531,*B2C,MLL,1.649,STRAY-HIGH,6.56,7.67,national,baleares,6.56,0.0,OK,,2026-03-30..2026-04-05,0.51,0.51,OK,0.0,0.0
26020070,4486085,,7.67,0.0,72531,S-24,ALI,17.2,no-declared,7.13,7.67,national,area_bcn/corto/medio/largo,7.13,0.0,OK,,2026-04-13..2026-04-19,0.54,0.54,OK,0.0,0.0
26020158,4501139,,7.67,0.0,72531,S-24,VAL,15.984,no-declared,7.13,7.67,national,area_bcn/corto/medio/largo,7.13,0.0,OK,,2026-04-13..2026-04-19,0.54,0.54,OK,0.0,0.0
26020181,4501147,,7.67,0.0,72531,S-24,VAL,17.2,no-declared,7.13,7.67,national,area_bcn/corto/medio/largo,7.13,0.0,OK,,2026-04-13..2026-04-19,0.54,0.54,OK,0.0,0.0
26022355,4721565,,7.67,0.0,72531,S-24,GER,25.542,no-declared,7.08,7.67,national,area_bcn/corto/medio/largo,7.08,0.0,OK,,2026-04-27..2026-05-03,0.59,0.59,OK,0.0,0.0
26020679,4568042,,7.68,0.0,72531,S-24,TAR,26.2,no-declared,7.08,7.68,national,area_bcn/corto/medio/largo,7.08,0.0,OK,,2026-04-20..2026-04-26,0.6,0.60,OK,0.0,0.0
26021076,4592648,,7.68,0.0,72531,S-24,TAR,26.45,no-declared,7.08,7.68,national,area_bcn/corto/medio/largo,7.08,0.0,OK,,2026-04-20..2026-04-26,0.6,0.60,OK,0.0,0.0
26021138,4592765,,7.68,0.0,72531,S-24,TAR,26.712,no-declared,7.08,7.68,national,area_bcn/corto/medio/largo,7.08,0.0,OK,,2026-04-20..2026-04-26,0.6,0.60,OK,0.0,0.0
26021547,4619519,,7.68,0.0,72531,S-24,TAR,29.5,no-declared,7.08,7.68,national,area_bcn/corto/medio/largo,7.08,0.0,OK,,2026-04-20..2026-04-26,0.6,0.60,OK,0.0,0.0
26021785,4636897,,7.68,0.0,72531,S-24,LER,25.855,no-declared,7.08,7.68,national,area_bcn/corto/medio/largo,7.08,0.0,OK,,2026-04-20..2026-04-26,0.6,0.60,OK,0.0,0.0
ES26018706,4376355,10.6,7.71,4.33,72531,*B2C,MAD,11.8,ok,7.17,7.71,national,area_bcn/corto/medio/largo,7.17,0.0,OK,,2026-04-13..2026-04-19,0.54,0.54,OK,0.0,0.0
ES26019168,4427571,7.27,7.71,3.18,72531,*B2C,LOG,10.15,ok,7.17,7.71,national,area_bcn/corto/medio/largo,7.17,0.0,OK,,2026-04-13..2026-04-19,0.54,0.54,OK,0.0,0.0
ES26016713,4160424,11.32,7.72,4.63,72531,*B2C,ZAR,11.32,ok,7.17,7.72,national,area_bcn/corto/medio/largo,7.17,0.0,OK,,2026-03-30..2026-04-05,0.55,0.55,OK,0.0,0.0
ES26016765,4161480,10.6,7.72,4.63,72531,*B2C,MAD,10.6,ok,7.17,7.72,national,area_bcn/corto/medio/largo,7.17,0.0,OK,,2026-03-30..2026-04-05,0.55,0.55,OK,0.0,0.0
ES26016848,4163548,10.7,7.72,4.63,72531,*B2C,MAD,14.04,ok,7.17,7.72,national,area_bcn/corto/medio/largo,7.17,0.0,OK,,2026-03-30..2026-04-05,0.55,0.55,OK,0.0,0.0
ES26018228,4346099,9.61,7.72,4.33,72531,*B2C,ZAR,13.763,ok,7.17,7.72,national,area_bcn/corto/medio/largo,7.17,0.0,OK,,2026-04-06..2026-04-12,0.55,0.55,OK,0.0,0.0
ES26017656,4298258,,12.56,4.0,72531,*B2C,BAR,26.611,no-declared,11.19,12.56,national,area_bcn/corto/medio/largo,11.19,0.0,OK,,2026-04-06..2026-04-12,0.87,0.87,OK,0.0,0.0
26020455,4537535,,7.73,0.0,72531,S-24,MAD,17.0,no-declared,7.13,7.73,national,area_bcn/corto/medio/largo,7.13,0.0,OK,,2026-04-20..2026-04-26,0.6,0.60,OK,0.0,0.0
26020505,4537558,,7.73,0.0,72531,S-24,VAL,16.6,no-declared,7.13,7.73,national,area_bcn/corto/medio/largo,7.13,0.0,OK,,2026-04-20..2026-04-26,0.6,0.60,OK,0.0,0.0
26020975,4568232,,7.73,0.0,72531,S-24,MAD,18.692,no-declared,7.13,7.73,national,area_bcn/corto/medio/largo,7.13,0.0,OK,,2026-04-20..2026-04-26,0.6,0.60,OK,0.0,0.0
26021002,4568245,,7.73,0.0,72531,S-24,MUR,19.0,no-declared,7.13,7.73,national,area_bcn/corto/medio/largo,7.13,0.0,OK,,2026-04-20..2026-04-26,0.6,0.60,OK,0.0,0.0
26021033,4592636,,7.73,0.0,72531,S-24,MAD,15.6,no-declared,7.13,7.73,national,area_bcn/corto/medio/largo,7.13,0.0,OK,,2026-04-20..2026-04-26,0.6,0.60,OK,0.0,0.0
26021036,4592637,,7.73,0.0,72531,S-24,MAD,16.746,no-declared,7.13,7.73,national,area_bcn/corto/medio/largo,7.13,0.0,OK,,2026-04-20..2026-04-26,0.6,0.60,OK,0.0,0.0
26021432,4619490,,7.73,0.0,72531,S-24,MAD,15.2,no-declared,7.13,7.73,national,area_bcn/corto/medio/largo,7.13,0.0,OK,,2026-04-20..2026-04-26,0.6,0.60,OK,0.0,0.0
26021486,4619502,,7.73,0.0,72531,S-24,PAM,17.2,no-declared,7.13,7.73,national,area_bcn/corto/medio/largo,7.13,0.0,OK,,2026-04-20..2026-04-26,0.6,0.60,OK,0.0,0.0
26021501,4619507,,7.73,0.0,72531,S-24,SSE,16.55,no-declared,7.13,7.73,national,area_bcn/corto/medio/largo,7.13,0.0,OK,,2026-04-20..2026-04-26,0.6,0.60,OK,0.0,0.0
26021727,4636816,,7.73,0.0,72531,S-24,MAD,19.6,no-declared,7.13,7.73,national,area_bcn/corto/medio/largo,7.13,0.0,OK,,2026-04-20..2026-04-26,0.6,0.60,OK,0.0,0.0
26021840,4636875,,7.73,0.0,72531,S-24,MAD,19.25,no-declared,7.13,7.73,national,area_bcn/corto/medio/largo,7.13,0.0,OK,,2026-04-20..2026-04-26,0.6,0.60,OK,0.0,0.0
26021985,4689100,,7.73,0.0,72531,S-24,MAD,17.65,no-declared,7.13,7.73,national,area_bcn/corto/medio/largo,7.13,0.0,OK,,2026-04-27..2026-05-03,0.6,0.59,OK,0.01,0.01
26022349,4721551,,7.73,0.0,72531,S-24,SSE,15.45,no-declared,7.13,7.73,national,area_bcn/corto/medio/largo,7.13,0.0,OK,,2026-04-27..2026-05-03,0.6,0.59,OK,0.01,0.01
