ID del pedido,Seguimiento courier,Fecha de envío,Tarifa base,Peso facturable,Peso original,Contra reembolso (COD),Dimensión,Combustible,Paquetes,Seguro,Zona remota,Corrección de dirección,Derechos de exportación,Otros,Total mensajería,Total original,Fecha de recogida,Fecha de entrega,Días en tránsito,Días en tránsito (SLA),Razón,Sobrecargo total,Total esperado (checker),Sobrecargo (checker),Veredicto (checker),Razón (checker)
26021155,4592697,21.05.2026,0.0,6.6,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.87,-0.01,OK,
26021157,4592699,21.05.2026,0.0,9.19,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.87,-0.01,OK,
26021242,4592728,21.05.2026,0.0,6.53,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.87,-0.01,OK,
26021281,4592745,21.05.2026,0.0,6.99,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.87,-0.01,OK,
26021297,4592754,21.05.2026,0.0,6.91,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.87,-0.01,OK,
26021389,4619466,21.05.2026,0.0,6.9,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.87,-0.01,OK,
26021411,4619476,21.05.2026,0.0,8.96,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.87,-0.01,OK,
26021442,4619491,21.05.2026,0.0,7.7,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.87,-0.01,OK,
26021443,4619492,21.05.2026,0.0,7.1,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.87,-0.01,OK,
26021497,4619505,21.05.2026,0.0,6.25,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.87,-0.01,OK,
26021507,4619511,21.05.2026,0.0,7.43,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.87,-0.01,OK,
156410 SAT / C114392,3789923,21.05.2026,0.0,5.0,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.87,-0.01,OK,
26021667,4636790,21.05.2026,0.0,5.8,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.87,-0.01,OK,
26021684,4636797,21.05.2026,0.0,6.99,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.87,-0.01,OK,
26021710,4636803,21.05.2026,0.0,7.2,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.87,-0.01,OK,
26021713,4636805,21.05.2026,0.0,9.66,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.87,-0.01,OK,
26021719,4636809,21.05.2026,0.0,6.8,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.87,-0.01,OK,
26021721,4636811,21.05.2026,0.0,8.95,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.87,-0.01,OK,
26021726,4636815,21.05.2026,0.0,9.8,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.87,-0.01,OK,
26021836,4636872,21.05.2026,0.0,6.55,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.87,-0.01,OK,
26021838,4636874,21.05.2026,0.0,9.95,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.87,-0.01,OK,
26021845,4636881,21.05.2026,0.0,6.8,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.87,-0.01,OK,
26021856,4636887,21.05.2026,0.0,5.95,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.87,-0.01,OK,
26021860,4636891,21.05.2026,0.0,5.45,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.87,-0.01,OK,
26021801,4636895,21.05.2026,0.0,9.95,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.87,-0.01,OK,
26021874,4636901,21.05.2026,0.0,8.4,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.87,-0.01,OK,
26021875,4636902,21.05.2026,0.0,6.53,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.87,-0.01,OK,
26021889,4688981,21.05.2026,0.0,7.94,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.86,0.0,OK,
26021902,4688990,21.05.2026,0.0,10.0,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.86,0.0,OK,
26021906,4688997,21.05.2026,0.0,6.6,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.86,0.0,OK,
26021925,4689012,21.05.2026,0.0,6.55,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.86,0.0,OK,
26021932,4689029,21.05.2026,0.0,6.36,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.86,0.0,OK,
26021947,4689071,21.05.2026,0.0,9.38,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.86,0.0,OK,
26021971,4689095,21.05.2026,0.0,6.91,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.86,0.0,OK,
26021975,4689097,21.05.2026,0.0,9.2,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.86,0.0,OK,
26021997,4689107,21.05.2026,0.0,6.32,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.86,0.0,OK,
26022159,4689182,21.05.2026,0.0,7.34,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.86,0.0,OK,
26022160,4689183,21.05.2026,0.0,7.17,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.86,0.0,OK,
26022176,4721391,21.05.2026,0.0,5.04,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.86,0.0,OK,
26022177,4721392,21.05.2026,0.0,5.6,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.86,0.0,OK,
26022178,4721393,21.05.2026,0.0,6.0,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.86,0.0,OK,
26022185,4721396,21.05.2026,0.0,7.34,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.86,0.0,OK,
26022196,4721403,21.05.2026,0.0,6.8,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.86,0.0,OK,
26022229,4721430,21.05.2026,0.0,6.53,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.86,0.0,OK,
26022292,4721502,21.05.2026,0.0,6.53,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.86,0.0,OK,
26022142,4721558,21.05.2026,0.0,8.4,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.86,0.0,OK,
26022392,4738696,21.05.2026,0.0,6.53,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.86,0.0,OK,
26022415,4738710,21.05.2026,0.0,9.75,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.86,0.0,OK,
26022424,4738715,21.05.2026,0.0,6.35,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.86,0.0,OK,
26022430,4738722,21.05.2026,0.0,5.08,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.86,0.0,OK,
26022491,4738737,21.05.2026,0.0,5.25,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.86,0.0,OK,
26022497,4738741,21.05.2026,0.0,6.85,-,0,0,0.0,0.0,0,0,0,0,0.0,5.86,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,5.86,5.86,0.0,OK,
ES26022941,4785503,21.05.2026,3.39,5.4,0.35,0,0,0.88,0.0,0,0,0,0,0.0,5.86,4.27,04.05.2026,06.05.2026,2,1,Delay,5.86,5.86,0.0,OK,Peso
ES26022943,4785566,21.05.2026,3.39,5.4,0.18,0,0,0.88,0.0,0,0,0,0,0.0,5.86,4.27,04.05.2026,06.05.2026,2,1,Delay,5.86,5.86,0.0,OK,Peso
Z97X-2604-172360,4230802,04.07.2026,2.96,5.4,-,0,0,0.21,0.0,0,0,0,0,0.0,5.89,3.17,07.04.2026,21.05.2026,0,1,Delay,5.89,5.89,0.0,OK,
ES26016831,4162970,04.01.2026,3.18,7.9,6.58,0,0,0.22,0.0,0,0,0,0,0.0,5.93,3.4,01.04.2026,08.04.2026,7,1,Delay,5.93,5.93,0.0,OK,
ES26019010,4407934,21.05.2026,3.18,16.2,7.2,0,0,0.0,0.2,0,0,0,0,0.0,12.17,3.38,14.04.2026,21.05.2026,0,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,5.99,12.17,0.0,OK,Peso
26020051,4486074,21.05.2026,0.0,16.77,-,0,0,0.0,0.0,0,0,0,0,0.0,6.0,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.0,6.0,0.0,OK,
26020055,4486076,21.05.2026,0.0,16.86,-,0,0,0.0,0.0,0,0,0,0,0.0,6.0,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.0,6.0,0.0,OK,
26020058,4486080,21.05.2026,0.0,16.86,-,0,0,0.0,0.0,0,0,0,0,0.0,6.0,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.0,6.0,0.0,OK,
26020338,4501205,21.05.2026,0.0,16.86,-,0,0,0.0,0.0,0,0,0,0,0.0,6.0,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.0,6.0,0.0,OK,
Z97X-2604-172132,4173244,04.01.2026,2.96,5.4,-,0,0,0.21,0.0,0,0,0,0,0.0,10.18,3.17,01.04.2026,02.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,6.01,9.8,0.38,OK,Combustible
ES26018352,4347507,04.11.2026,5.58,25.75,22.9,0,0,0.0,0.2,0,0,0,0,0.0,13.59,5.78,13.04.2026,14.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,6.01,13.59,0.0,OK,
ES26018412,4347927,04.11.2026,5.58,27.2,23.6,0,0,0.0,0.2,0,0,0,0,0.0,13.59,5.78,13.04.2026,14.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,6.01,13.59,0.0,OK,
58922-8 20261222081221,9910791,21.05.2026,0.0,6.16,-,0,0,0.0,0.0,0,0,0,0,0.0,6.01,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.01,5.66,0.35,OVERCHARGE,Tarifa base
ES26022857,4776221,21.05.2026,6.2,9.76,8.12,0,0,1.61,0.2,0,0,0,0,0.0,6.04,8.01,30.04.2026,04.05.2026,4,1,Delay,6.04,6.04,0.0,OK,
26020798,4568115,21.05.2026,0.0,18.79,-,0,0,0.0,0.0,0,0,0,0,0.0,6.05,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.05,6.05,0.0,OK,
26021569,4619535,21.05.2026,0.0,16.05,-,0,0,0.0,0.0,0,0,0,0,0.0,6.05,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.05,6.05,0.0,OK,
ES26018355,4347567,04.11.2026,3.18,7.3,5.43,0,0,0.0,0.0,0,0,0,0,0.0,6.08,3.18,13.04.2026,15.04.2026,2,1,Delay,6.08,6.08,0.0,OK,
ES26018474,4363271,21.05.2026,3.18,6.19,6.19,0,0,0.0,0.0,0,0,0,0,0.0,6.08,3.18,13.04.2026,15.04.2026,2,1,Delay,6.08,6.08,0.0,OK,
Z97X-2604-174086,4386131,21.05.2026,3.02,8.87,3.24,0,0,0.0,0.0,0,0,0,0,0.0,6.08,3.02,14.04.2026,16.04.2026,2,1,Delay,6.08,6.08,0.0,OK,Peso
ES26018868,4400644,21.05.2026,2.96,24.2,0.1,0,0,0.0,0.0,0,0,0,0,0.0,12.04,2.96,14.04.2026,15.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,6.08,12.04,0.0,OK,
ES26018034,4328280,04.10.2026,4.89,19.24,14.33,0,0,0.0,0.2,0,0,0,0,0.0,12.99,5.09,10.04.2026,14.04.2026,4,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,6.1,12.76,0.23,OK,Combustible
ES26019049,4411698,21.05.2026,8.66,6.09,0.1,0,0,0.0,0.0,0,0,0,0,0.0,16.16,8.66,14.04.2026,16.04.2026,2,4,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,6.1,16.16,0.0,OK,
ES26016930,4170589,04.01.2026,4.36,5.2,5.2,0,0,0.31,0.0,0,0,0,0,0.0,6.15,4.67,01.04.2026,06.04.2026,5,1,Delay,6.15,6.15,0.0,OK,
Z97X-2604-172285,4185557,04.02.2026,3.47,5.4,-,0,0,0.24,0.0,0,0,0,0,0.0,6.15,3.71,02.04.2026,06.04.2026,4,1,Delay,6.15,6.15,0.0,OK,
Z97X-2604-172296,4187211,04.02.2026,3.47,5.4,-,0,0,0.24,0.0,0,0,0,0,0.0,6.15,3.71,07.04.2026,09.04.2026,2,1,Delay,6.15,6.15,0.0,OK,
Z97X-2604-172303,4188289,04.02.2026,3.47,5.4,-,0,0,0.24,0.0,0,0,0,0,0.0,6.15,3.71,07.04.2026,09.04.2026,2,1,Delay,6.15,6.15,0.0,OK,
Z97X-2604-172306,4188491,04.02.2026,3.47,5.4,-,0,0,0.24,0.0,0,0,0,0,0.0,6.15,3.71,07.04.2026,09.04.2026,2,1,Delay,6.15,6.15,0.0,OK,
ES26018212,4346054,04.11.2026,12.95,68.74,68.74,0,0,0.0,0.0,0,0,0,0,0.0,20.15,12.95,13.04.2026,14.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other,6.2,20.15,0.0,OK,
ES26017114,4180461,04.01.2026,3.02,9.9,3.3,0,0,0.21,0.0,0,0,0,0,0.0,6.26,3.23,02.04.2026,08.04.2026,6,1,Delay,6.26,6.26,0.0,OK,Peso
ES26018763,4397372,21.05.2026,3.18,7.75,5.18,0,0,0.0,0.2,0,0,0,0,0.0,6.27,3.38,14.04.2026,16.04.2026,2,1,Delay,6.27,6.27,0.0,OK,
ES26018812,4399314,21.05.2026,3.18,7.7,6.6,0,0,0.0,0.2,0,0,0,0,0.0,6.27,3.38,14.04.2026,21.05.2026,0,1,Delay,6.27,6.27,0.0,OK,
ES26018172,4333015,04.10.2026,3.18,8.43,4.69,0,0,0.0,0.2,0,0,0,0,0.0,6.29,3.38,10.04.2026,20.04.2026,10,1,Extreme Delay,6.29,6.29,0.0,OK,Peso
ES26017603,1915693,21.05.2026,5.81,0.2,0.2,0,0,2.03,0.0,0,0,0,0,0.0,6.29,7.84,09.04.2026,21.05.2026,0,2,Delay,6.29,,,UNVERIFIED,
26020481,4537546,21.05.2026,0.0,6.1,-,0,0,0.0,0.0,0,0,0,0,0.0,6.36,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.36,6.37,-0.01,OK,
26020499,4537555,21.05.2026,0.0,6.2,-,0,0,0.0,0.0,0,0,0,0,0.0,6.36,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.36,6.37,-0.01,OK,
26020892,4568191,21.05.2026,0.0,7.0,-,0,0,0.0,0.0,0,0,0,0,0.0,6.36,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.36,6.37,-0.01,OK,
26021270,4592741,21.05.2026,0.0,6.2,-,0,0,0.0,0.0,0,0,0,0,0.0,6.36,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.36,6.37,-0.01,OK,
Z97X-2604-173654,4347655,04.11.2026,13.61,14.97,6.48,0,0,0.0,0.0,0,0,0,0,0.0,21.38,13.61,13.04.2026,16.04.2026,3,4,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,6.37,21.3,0.08,OK,Combustible; Peso
Z97X-2604-172353,4230229,04.07.2026,3.47,5.4,-,0,0,0.24,0.0,0,0,0,0,0.0,6.4,3.71,07.04.2026,09.04.2026,2,1,Delay,6.4,6.4,0.0,OK,
Z97X-2604-172354,4230332,04.07.2026,3.47,5.4,-,0,0,0.24,0.0,0,0,0,0,0.0,6.4,3.71,07.04.2026,09.04.2026,2,1,Delay,6.4,6.4,0.0,OK,
Z97X-2604-173742,4348266,04.11.2026,3.88,5.4,3.24,0,0,0.0,0.0,0,0,0,0,0.0,6.4,3.88,13.04.2026,16.04.2026,3,1,Delay,6.4,6.4,0.0,OK,Peso
26019955,4486056,21.05.2026,0.0,0.01,-,0,0,0.0,0.0,0,0,0,0,0.0,6.41,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.41,6.41,0.0,OK,
ES26018808,4399225,21.05.2026,4.33,26.88,13.8,0,0,0.0,0.3,0,0,0,0,0.0,13.77,4.63,14.04.2026,15.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,6.44,13.77,0.0,OK,Peso
Z97X-2604-174835,4442547,21.05.2026,9.47,15.6,3.24,0,0,0.0,0.0,0,0,0,0,0.0,17.31,9.47,15.04.2026,17.04.2026,2,3,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,6.44,17.31,0.0,OK,Peso
C010039 / 155797 SAC,1962716,04.01.2026,0.0,1.5,-,0,0,0.0,0.0,0,0,0,0,0.0,6.49,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.49,6.49,0.0,OK,
-,153346,21.05.2026,0.0,11.28,-,0,0,0.0,0.0,0,0,0,0,0.0,6.5,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.5,,,UNVERIFIED,
Z97X-2603-170929,8838740,21.05.2026,2.96,11.2,-,0,0,0.21,0.0,0,0,0,0,0.0,6.5,3.17,27.03.2026,07.04.2026,11,1,Extreme Delay,6.5,,,UNVERIFIED,
C077457 / 156650 SAC,9254306,21.05.2026,0.0,11.09,-,0,0,0.0,0.0,0,0,0,0,0.0,6.5,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.5,6.5,0.0,OK,
SEURPRO2604161651463,9894304,21.05.2026,0.0,10.46,-,0,0,0.0,0.0,0,0,0,0,0.0,6.5,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.5,6.5,0.0,OK,
26019963,4486019,21.05.2026,0.0,10.55,-,0,0,0.0,0.0,0,0,0,0,0.0,6.5,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.5,6.5,0.0,OK,
26019986,4486026,21.05.2026,0.0,12.91,-,0,0,0.0,0.0,0,0,0,0,0.0,6.5,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.5,6.5,0.0,OK,
26019998,4486030,21.05.2026,0.0,13.15,-,0,0,0.0,0.0,0,0,0,0,0.0,6.5,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.5,6.5,0.0,OK,
C054177 / 157335 SAC,78099,21.05.2026,0.0,11.55,-,0,0,0.0,0.0,0,0,0,0,0.0,6.5,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.5,6.5,0.0,OK,
26020109,4501123,21.05.2026,0.0,10.33,-,0,0,0.0,0.0,0,0,0,0,0.0,6.5,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.5,6.5,0.0,OK,
26020154,4501136,21.05.2026,0.0,14.4,-,0,0,0.0,0.0,0,0,0,0,0.0,6.5,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.5,6.5,0.0,OK,
26020180,4501146,21.05.2026,0.0,11.3,-,0,0,0.0,0.0,0,0,0,0,0.0,6.5,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.5,6.5,0.0,OK,
26020200,4501152,21.05.2026,0.0,10.15,-,0,0,0.0,0.0,0,0,0,0,0.0,6.5,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.5,6.5,0.0,OK,
26020219,4501157,21.05.2026,0.0,13.08,-,0,0,0.0,0.0,0,0,0,0,0.0,6.5,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.5,6.5,0.0,OK,
26020231,4501162,21.05.2026,0.0,11.8,-,0,0,0.0,0.0,0,0,0,0,0.0,6.5,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.5,6.5,0.0,OK,
26020280,4501183,21.05.2026,0.0,12.2,-,0,0,0.0,0.0,0,0,0,0,0.0,6.5,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.5,6.5,0.0,OK,
26020284,4501185,21.05.2026,0.0,10.66,-,0,0,0.0,0.0,0,0,0,0,0.0,6.5,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.5,6.5,0.0,OK,
26020286,4501187,21.05.2026,0.0,14.03,-,0,0,0.0,0.0,0,0,0,0,0.0,6.5,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.5,6.5,0.0,OK,
26020290,4501190,21.05.2026,0.0,13.6,-,0,0,0.0,0.0,0,0,0,0,0.0,6.5,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.5,6.5,0.0,OK,
26020327,4501198,21.05.2026,0.0,13.2,-,0,0,0.0,0.0,0,0,0,0,0.0,6.5,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.5,6.5,0.0,OK,
26020348,4501211,21.05.2026,0.0,11.9,-,0,0,0.0,0.0,0,0,0,0,0.0,6.5,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.5,6.5,0.0,OK,
-,541783,04.01.2026,0.0,10.33,-,0,0,0.0,0.0,0,0,0,0,0.0,6.51,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.51,,,UNVERIFIED,
C074662 / 156025 SAT,5521788,04.08.2026,0.0,11.0,-,0,0,0.0,0.0,0,0,0,0,0.0,6.51,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.51,6.51,0.0,OK,
26020933,4568228,21.05.2026,0.0,1.0,-,0,0,0.0,0.0,0,0,0,0,0.0,6.53,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.53,6.53,0.0,OK,
26021877,4688952,21.05.2026,0.0,11.4,-,0,0,0.0,0.0,0,0,0,0,0.0,6.54,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.54,6.54,0.0,OK,
26021954,4689089,21.05.2026,0.0,14.81,-,0,0,0.0,0.0,0,0,0,0,0.0,6.54,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.54,6.54,0.0,OK,
26022093,4689141,21.05.2026,0.0,11.4,-,0,0,0.0,0.0,0,0,0,0,0.0,6.54,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.54,6.54,0.0,OK,
26022104,4689143,21.05.2026,0.0,13.19,-,0,0,0.0,0.0,0,0,0,0,0.0,6.54,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.54,6.54,0.0,OK,
26022127,4689167,21.05.2026,0.0,13.71,-,0,0,0.0,0.0,0,0,0,0,0.0,6.54,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.54,6.54,0.0,OK,
26022193,4721400,21.05.2026,0.0,10.29,-,0,0,0.0,0.0,0,0,0,0,0.0,6.54,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.54,6.54,0.0,OK,
26022197,4721404,21.05.2026,0.0,12.0,-,0,0,0.0,0.0,0,0,0,0,0.0,6.54,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.54,6.54,0.0,OK,
26022232,4721431,21.05.2026,0.0,11.2,-,0,0,0.0,0.0,0,0,0,0,0.0,6.54,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.54,6.54,0.0,OK,
26022274,4721489,21.05.2026,0.0,12.65,-,0,0,0.0,0.0,0,0,0,0,0.0,6.54,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.54,6.54,0.0,OK,
C118780 / 158405 SAT,2548387,21.05.2026,0.0,13.65,-,0,0,0.0,0.0,0,0,0,0,0.0,6.54,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.54,6.54,0.0,OK,
26022394,4738698,21.05.2026,0.0,13.25,-,0,0,0.0,0.0,0,0,0,0,0.0,6.54,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.54,6.54,0.0,OK,
26022407,4738703,21.05.2026,0.0,10.15,-,0,0,0.0,0.0,0,0,0,0,0.0,6.54,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.54,6.54,0.0,OK,
26022416,4738711,21.05.2026,0.0,12.82,-,0,0,0.0,0.0,0,0,0,0,0.0,6.54,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.54,6.54,0.0,OK,
26022476,4738731,21.05.2026,0.0,14.41,-,0,0,0.0,0.0,0,0,0,0,0.0,6.54,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.54,6.54,0.0,OK,
26022493,4738739,21.05.2026,0.0,10.92,-,0,0,0.0,0.0,0,0,0,0,0.0,6.54,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,6.54,6.54,0.0,OK,
